"agency_code","collection_id","collection_date","surv_year","species_display_name","sex_type","trap_acronym","trap_problem_bit","num_trap","trap_nights","num_count","site_code","agency_id","county","collection_longitude","collection_latitude","spatial_feature","multiple_features"
"AGENCY",1389865,2015-04-16,2015,"Ae melanimon","female","MMT",FALSE,1,7,1,145114,1,"County 1",-121.133859037018,38.7841775371507,"Zone A",FALSE
"AGENCY",1389982,2015-04-16,2015,"Cs incidens","female","NJLT",FALSE,1,7,2,253114,1,"County 1",-121.254849570573,38.8049222491957,"Zone C",FALSE
"AGENCY",1386315,2015-04-02,2015,"An freeborni","female","NJLT",FALSE,1,7,1,136114,1,"County 1",-121.238873352068,38.7529073399197,"Zone B",FALSE
"AGENCY",1396019,2015-04-30,2015,"Cs incidens","male","GRVD",FALSE,1,7,1,241118,1,"County 1",-121.298665598847,38.7635439655702,"Zone B",FALSE
"AGENCY",1389738,2015-04-16,2015,"Cs incidens","female","NJLT",FALSE,1,7,3,212114,1,"County 1",-121.168376469367,38.8296256471742,"Zone C",FALSE
"AGENCY",1388635,2015-04-09,2015,"Cx pipiens","male","NJLT",FALSE,1,7,2,204115,1,"County 1",-121.199154971419,38.8415660964176,"Zone C",FALSE
"AGENCY",1391691,2015-04-23,2015,"Cx pipiens","female","NJLT",FALSE,1,7,2,233114,1,"County 1",-121.215202340798,38.8159815615389,"Zone C",FALSE
"AGENCY",1389977,2015-04-16,2015,"Cs inornata","male","NJLT",FALSE,1,7,11,252114,1,"County 1",-121.274499555238,38.7110728400551,"Zone B",FALSE
"AGENCY",1395663,2015-04-30,2015,"Cs inornata","male","NJLT",FALSE,1,7,7,204115,1,"County 1",-121.134553544267,38.7863648798678,"Zone A",FALSE
"AGENCY",1386450,2015-04-02,2015,"Cs incidens","female","GRVD",FALSE,1,7,1,241118,1,"County 1",-121.249449639848,38.8644200469199,"Zone C",FALSE
"AGENCY",1395784,2015-04-30,2015,"Cs inornata","male","NJLT",FALSE,1,7,13,233114,1,"County 1",-121.097459110313,38.7368766057075,"Zone A",FALSE
"AGENCY",1389708,2015-04-16,2015,"Cx tarsalis","male","MMT",FALSE,1,7,2,204115,1,"County 1",-121.273975948744,38.7502857184513,"Zone B",FALSE
"AGENCY",1390790,2015-04-19,2015,"Cx stigmatosoma","female","CO2",FALSE,1,1,1,222175,1,"County 1",-121.291428538855,38.7767132925703,"Zone B",FALSE
"AGENCY",1388640,2015-04-09,2015,"Cs incidens","female","GRVD",FALSE,1,7,1,232114,1,"County 1",-121.246690294304,38.7377907602162,"Zone B",FALSE
"AGENCY",1392837,2015-04-26,2015,"Cs incidens","female","GRVD",FALSE,1,1,1,212114,1,"County 1",-121.205168699378,38.8459691908605,"Zone C",FALSE
"AGENCY",1396051,2015-04-30,2015,"Cs incidens","female","GRVD",FALSE,1,7,11,204114,1,"County 1",-121.243936578004,38.8391031645407,"Zone C",FALSE
"AGENCY",1392489,2015-04-23,2015,"Cx tarsalis","male","NJLT",FALSE,1,7,6,241118,1,"County 1",-121.310345122302,38.7703260454569,"Zone B",FALSE
"AGENCY",1392467,2015-04-23,2015,"Cs incidens","male","MMT",FALSE,1,7,2,204115,1,"County 1",-121.255202631235,38.8488152358226,"Zone C",FALSE
"AGENCY",1387932,2015-04-09,2015,"Cx pipiens","female","NJLT",FALSE,1,7,1,213114,1,"County 1",-121.205324571188,38.8313779942446,"Zone C",FALSE
"AGENCY",1386375,2015-04-02,2015,"Cx pipiens","male","NJLT",FALSE,1,7,1,260126,1,"County 1",-121.29652024034,38.8212757127716,"Zone C",FALSE
"AGENCY",1395782,2015-04-30,2015,"Ae melanimon","female","NJLT",FALSE,1,7,1,253115,1,"County 1",-121.342911975481,38.8660606087089,"Zone C",FALSE
"AGENCY",1392819,2015-04-25,2015,"Cs incidens","female","CO2",FALSE,1,1,1,134129,1,"County 1",-121.20133669719,38.685419899937,"Zone B",FALSE
"AGENCY",1392833,2015-04-26,2015,"Cx pipiens","female","CO2",FALSE,1,1,8,232122,1,"County 1",-121.291504921529,38.8660732536554,"Zone C",FALSE
"AGENCY",1392858,2015-04-26,2015,"Cs incidens","female","GRVD",FALSE,1,1,7,204123,1,"County 1",-121.327778953243,38.7587472393982,"Zone B",FALSE
"AGENCY",1395652,2015-04-30,2015,"Cx pipiens","female","NJLT",FALSE,1,7,13,221114,1,"County 1",-121.327261664799,38.7517321264655,"Zone B",FALSE
"AGENCY",1391622,2015-04-23,2015,"Ae melanimon","male","NJLT",FALSE,1,7,1,252114,1,"County 1",-121.242935227008,38.7902813206342,"Zone A",FALSE
"AGENCY",1395749,2015-04-30,2015,"Cx pipiens","female","NJLT",FALSE,1,7,10,204114,1,"County 1",-121.219969303539,38.6766679838666,"Zone B",FALSE
"AGENCY",1395590,2015-04-30,2015,"An freeborni","male","NJLT",FALSE,1,7,1,135114,1,"County 1",-121.151299187054,38.758215370409,"Zone A",FALSE
"AGENCY",1391688,2015-04-23,2015,"Ae sticticus","male","NJLT",FALSE,1,7,6,253115,1,"County 1",-121.287666803397,38.8326061899441,"Zone C",FALSE
"AGENCY",1392822,2015-04-26,2015,"Cx tarsalis","female","CO2",FALSE,1,1,3,221173,1,"County 1",-121.190680571319,38.7705998423256,"Zone A",FALSE
"AGENCY",1395758,2015-04-30,2015,"Cs inornata","female","NJLT",FALSE,1,7,2,232114,1,"County 1",-121.216936925544,38.757347145896,"Zone B",FALSE
"AGENCY",1389849,2015-04-16,2015,"Cx tarsalis","male","NJLT",FALSE,1,7,2,135114,1,"County 1",-121.292752784091,38.7076986301693,"Zone B",FALSE
"AGENCY",1388212,2015-04-09,2015,"Cx tarsalis","female","NJLT",FALSE,1,7,4,253114,1,"County 1",-121.308017922721,38.7535522263447,"Zone B",FALSE
"AGENCY",1396020,2015-04-30,2015,"Cs incidens","female","GRVD",FALSE,1,7,2,204115,1,"County 1",-121.202941503254,38.7535316459216,"Zone A",FALSE
"AGENCY",1391586,2015-04-23,2015,"Cx pipiens","female","NJLT",FALSE,1,7,18,232114,1,"County 1",-121.167936862512,38.8433774755392,"Zone C",FALSE
"AGENCY",1395782,2015-04-30,2015,"Ae melanimon","female","NJLT",FALSE,1,7,1,253115,1,"County 1",-121.342911975481,38.8660606087089,"Zone C",FALSE
"AGENCY",1391567,2015-04-18,2015,"Cx pipiens","female","CO2",FALSE,1,1,1,886,1,"County 1",-121.260733329669,38.8669738355725,"Zone C",FALSE
"AGENCY",1400499,2015-05-08,2015,"Cs incidens","female","GRVD",FALSE,1,1,8,221175,1,"County 1",-121.133415723733,38.73580429533,"Zone A",FALSE
"AGENCY",1400700,2015-05-08,2015,"Cs incidens","female","CO2",FALSE,1,1,1,122119,1,"County 1",-121.187772936348,38.8444365930469,"Zone C",FALSE
"AGENCY",1400765,2015-05-08,2015,"Cx pipiens","female","CO2",FALSE,1,1,2,878,1,"County 1",-121.314505152761,38.8306108653681,"Zone C",FALSE
"AGENCY",1413714,2015-05-22,2015,"Ae dorsalis","female","CO2",FALSE,1,1,1081,851,1,"County 1",-121.304278279442,38.8076932765557,"Zone C",FALSE
"AGENCY",1410216,2015-05-16,2015,"Cx pipiens","female","GRVD",FALSE,1,7,60,232114,1,"County 1",-121.22248585575,38.7603396411475,"Zone B",FALSE
"AGENCY",1400499,2015-05-08,2015,"Cx stigmatosoma","female","GRVD",FALSE,1,1,1,221175,1,"County 1",-121.305443095552,38.8481456790128,"Zone C",FALSE
"AGENCY",1401235,2015-05-08,2015,"Cs incidens","female","GRVD",FALSE,1,8,5,253115,1,"County 1",-121.243765003378,38.8636160556907,"Zone C",FALSE
"AGENCY",1411371,2015-05-18,2015,"An freeborni","female","CO2",FALSE,1,1,4,135123,1,"County 1",-121.160739616257,38.8260251176681,"Zone C",FALSE
"AGENCY",1409895,2015-05-15,2015,"Cx stigmatosoma","female","GRVD",FALSE,1,7,1,225114,1,"County 1",-121.319207500862,38.7265526563641,"Zone B",FALSE
"AGENCY",1413704,2015-05-22,2015,"Ae dorsalis","female","CO2",FALSE,1,1,1857,852,1,"County 1",-121.207104247997,38.8525235230356,"Zone C",FALSE
"AGENCY",1401922,2015-05-10,2015,"Cx pipiens","female","CO2",FALSE,1,1,22,134118,1,"County 1",-121.300321569883,38.8227088438748,"Zone C",FALSE
"AGENCY",1419286,2015-05-30,2015,"Cx tarsalis","male","GRVD",FALSE,1,7,1,232114,1,"County 1",-121.149323129337,38.7468323110713,"Zone A",FALSE
"AGENCY",1402194,2015-05-09,2015,"Cx tarsalis","male","NJLT",FALSE,1,9,4,232114,1,"County 1",-121.170021027473,38.7807247542004,"Zone A",FALSE
"AGENCY",1398260,2015-05-03,2015,"Cx tarsalis","female","CO2",FALSE,1,1,1,252129,1,"County 1",-121.220266643005,38.7635671208117,"Zone B",FALSE
"AGENCY",1401866,2015-05-09,2015,"Cx pipiens","male","GRVD",FALSE,1,9,2,204114,1,"County 1",-121.344385451553,38.7919847661488,"Zone B",FALSE
"AGENCY",1408882,2015-05-15,2015,"Cx pipiens","female","GRVD",FALSE,1,1,13,231151,1,"County 1",-121.274388486779,38.8271157168416,"Zone C",FALSE
"AGENCY",1420494,2015-05-30,2015,"An freeborni","female","NJLT",FALSE,1,7,3,232114,1,"County 1",-121.183757791729,38.6827741357731,"Zone B",FALSE
"AGENCY",1420492,2015-05-31,2015,"Cx tarsalis","female","NJLT",FALSE,1,9,17,260126,1,"County 1",-121.307067939013,38.7519872316335,"Zone B",FALSE
"AGENCY",1420456,2015-05-31,2015,"Cs inornata","female","NJLT",FALSE,1,9,2,233114,1,"County 1",-121.071479764046,38.760498168133,"Zone A",FALSE
"AGENCY",1417784,2015-05-30,2015,"Ae dorsalis","female","CO2",FALSE,1,1,3,853,1,"County 1",-121.224870672967,38.8348284310262,"Zone C",FALSE
"AGENCY",1400744,2015-05-08,2015,"Ae sierrensis","male","CO2",FALSE,1,1,1,221173,1,"County 1",-121.308816326867,38.7136305221459,"Zone B",FALSE
"AGENCY",1414854,2015-05-21,2015,"Cs incidens","female","GRVD",FALSE,1,7,3,136114,1,"County 1",-121.218825411554,38.7613001851389,"Zone B",FALSE
"AGENCY",1409186,2015-05-15,2015,"Cx tarsalis","female","CO2",FALSE,1,1,3,144126,1,"County 1",-121.119380893929,38.7459090215933,"Zone A",FALSE
"AGENCY",1416500,2015-05-30,2015,"Cx stigmatosoma","female","GRVD",FALSE,1,1,1,242122,1,"County 1",-121.319253406323,38.8006409050297,"Zone B",FALSE
"AGENCY",1402309,2015-05-11,2015,"Cx pipiens","female","CO2",FALSE,1,1,41,241117,1,"County 1",-121.104859773477,38.8224720292982,"Zone A",FALSE
"AGENCY",1400307,2015-05-08,2015,"Cs incidens","female","GRVD",FALSE,1,1,42,221145,1,"County 1",-121.110828266706,38.7958223929394,"Zone A",FALSE
"AGENCY",1400680,2015-05-08,2015,"Cx tarsalis","female","CO2",TRUE,1,1,1,863,1,"County 1",-121.240834464373,38.7421653453722,"Zone B",FALSE
"AGENCY",1401651,2015-05-09,2015,"Cx tarsalis","female","GRVD",FALSE,1,9,4,212114,1,"County 1",-121.225893800639,38.8419794274246,"Zone C",FALSE
"AGENCY",1402003,2015-05-09,2015,"Cx pipiens","male","GRVD",FALSE,1,9,3,232114,1,"County 1",-121.291320704385,38.8189025997949,"Zone C",FALSE
"AGENCY",1412371,2015-05-22,2015,"Cx pipiens","female","CO2",FALSE,1,1,25,233126,1,"County 1",-121.263691866616,38.8598657838198,"Zone C",FALSE
"AGENCY",1411484,2015-05-17,2015,"Cx tarsalis","female","CO2",FALSE,1,1,65,850,1,"County 1",-121.278030855813,38.7258205464898,"Zone B",FALSE
"AGENCY",1399462,2015-05-04,2015,"Cs inornata","male","CO2",FALSE,1,1,1,260116,1,"County 1",-121.20223376043,38.8491263010805,"Zone C",FALSE
"AGENCY",1402328,2015-05-11,2015,"Cx tarsalis","female","CO2",FALSE,1,1,8,234114,1,"County 1",-121.256299609278,38.844846172465,"Zone C",FALSE
"AGENCY",1413476,2015-05-22,2015,"Cx stigmatosoma","female","GRVD",FALSE,1,7,1,225114,1,"County 1",-121.08375299279,38.7627240616806,"Zone A",FALSE
"AGENCY",1399469,2015-05-04,2015,"Ae washinoi","female","CO2",FALSE,1,1,1,270120,1,"County 1",-121.314386406006,38.8040860636691,"Zone B",FALSE
"AGENCY",1409908,2015-05-14,2015,"Cx pipiens","female","GRVD",FALSE,1,7,2,136114,1,"County 1",-121.214561069441,38.677912951706,"Zone B",FALSE
"AGENCY",1400492,2015-05-08,2015,"Cx pipiens","female","CO2",FALSE,1,1,12,221175,1,"County 1",-121.224622136442,38.8563749920069,"Zone C",FALSE
"AGENCY",1413706,2015-05-22,2015,"Cs inornata","female","CO2",FALSE,1,1,2,834,1,"County 1",-121.322775274583,38.7281492909301,"Zone B",FALSE
"AGENCY",1412591,2015-05-21,2015,"Cs incidens","female","CO2",FALSE,1,1,16,221124,1,"County 1",-121.311378084782,38.816902009539,"Zone C",FALSE
"AGENCY",1399449,2015-05-04,2015,"Cs incidens","female","GRVD",FALSE,1,1,3,270116,1,"County 1",-121.198760020151,38.7269734423487,"Zone B",FALSE
"AGENCY",1415638,2015-05-25,2015,"Cx pipiens","female","CO2",FALSE,1,1,87,242139,1,"County 1",-121.248109004952,38.8566055179554,"Zone C",FALSE
"AGENCY",1410665,2015-05-17,2015,"Ae sierrensis","female","CO2",FALSE,1,1,2,251127,1,"County 1",-121.172382283366,38.7377609367752,"Zone A",FALSE
"AGENCY",1411490,2015-05-17,2015,"Ae dorsalis","female","CO2",FALSE,1,1,13,838,1,"County 1",-121.073268362697,38.7382639970614,"Zone A",FALSE
"AGENCY",1402488,2015-05-11,2015,"Cs incidens","male","CO2",FALSE,1,1,2,213133,1,"County 1",-121.228543107262,38.7021288204875,"Zone B",FALSE
"AGENCY",1412406,2015-05-22,2015,"Cx pipiens","female","GRVD",FALSE,1,1,89,232204,1,"County 1",-121.326184183125,38.7170860006548,"Zone B",FALSE
"AGENCY",1416920,2015-05-30,2015,"Cs incidens","female","GRVD",FALSE,1,1,61,232197,1,"County 1",-121.233906275892,38.7757775347929,"Zone B",FALSE
"AGENCY",1413722,2015-05-22,2015,"Ae dorsalis","female","CO2",FALSE,1,1,9,882,1,"County 1",-121.163275067987,38.8144347153813,"Zone A",FALSE
"AGENCY",1412579,2015-05-22,2015,"Cs incidens","male","GRVD",FALSE,1,1,3,232200,1,"County 1",-121.204227552,38.8071312765819,"Zone A",FALSE
"AGENCY",1411353,2015-05-18,2015,"Cx pipiens","male","GRVD",FALSE,1,1,1,134129,1,"County 1",-121.311540996175,38.7803513946506,"Zone B",FALSE
"AGENCY",1414760,2015-05-23,2015,"Cx pipiens","male","GRVD",FALSE,1,7,1,204115,1,"County 1",-121.142137263818,38.8362253346851,"Zone C",FALSE
"AGENCY",1427599,2015-06-14,2015,"Cx pipiens","female","CO2",FALSE,1,1,25,253124,1,"County 1",-121.189972726453,38.7307848356515,"Zone B",FALSE
"AGENCY",1438557,2015-06-29,2015,"Ae increpitus","female","BGSENT",FALSE,1,1,11,674,1,"County 1",-121.343741720559,38.7516696608602,"Zone B",FALSE
"AGENCY",1428579,2015-06-15,2015,"Cx erythrothorax","female","CO2",FALSE,1,1,2,231141,1,"County 1",-121.23533515855,38.8213169838826,"Zone C",FALSE
"AGENCY",1427600,2015-06-13,2015,"An freeborni","female","MMT",FALSE,1,7,1,232114,1,"County 1",-121.312902146425,38.8055390455538,"Zone B",FALSE
"AGENCY",1425396,2015-06-07,2015,"Cx tarsalis","female","CO2",TRUE,1,1,9,838,1,"County 1",-121.318170517729,38.8611041655859,"Zone C",FALSE
"AGENCY",1430557,2015-06-20,2015,"Cx tarsalis","female","LCKR",FALSE,1,7,7,242114,1,"County 1",-121.279345267668,38.7021856050766,"Zone B",FALSE
"AGENCY",1428635,2015-06-15,2015,"Cs incidens","male","GRVD",FALSE,1,1,3,146126,1,"County 1",-121.3530936731,38.751308157985,"Zone B",FALSE
"AGENCY",1431214,2015-06-20,2015,"Cx tarsalis","male","MMT",FALSE,1,7,1,232114,1,"County 1",-121.284150179083,38.7081262170173,"Zone B",FALSE
"AGENCY",1425367,2015-06-07,2015,"Cx pipiens","female","CO2",FALSE,1,1,13,836,1,"County 1",-121.102234600366,38.7628000277767,"Zone A",FALSE
"AGENCY",1419375,2015-06-01,2015,"Cx tarsalis","female","CO2",FALSE,1,1,53,829,1,"County 1",-121.177044331792,38.7665763077886,"Zone A",FALSE
"AGENCY",1432782,2015-06-21,2015,"Cx tarsalis","female","CO2",FALSE,1,1,258,836,1,"County 1",-121.114447035925,38.7621417509401,"Zone A",FALSE
"AGENCY",1434615,2015-06-26,2015,"An freeborni","female","CO2",FALSE,1,1,7,113114,1,"County 1",-121.302960217077,38.7769297091493,"Zone B",FALSE
"AGENCY",1427597,2015-06-13,2015,"Cx tarsalis","male","NJLT",FALSE,1,7,3,201133,1,"County 1",-121.07985309363,38.778004107927,"Zone A",FALSE
"AGENCY",1436816,2015-06-28,2015,"Cx pipiens","female","CO2",FALSE,1,1,10,853,1,"County 1",-121.305458049801,38.8213935093836,"Zone C",FALSE
"AGENCY",1436605,2015-06-28,2015,"Cx pipiens","female","GRVD",FALSE,1,1,85,674,1,"County 1",-121.194915756997,38.7800012065587,"Zone A",FALSE
"AGENCY",1418539,2015-06-01,2015,"Cs incidens","female","GRVD",FALSE,1,1,3,232199,1,"County 1",-121.277344378322,38.8531781753277,"Zone C",FALSE
"AGENCY",1421509,2015-06-07,2015,"Cx pipiens","female","GRVD",FALSE,1,1,42,232208,1,"County 1",-121.248866739969,38.8572992446982,"Zone C",FALSE
"AGENCY",1426752,2015-06-12,2015,"Cx tarsalis","female","CO2",FALSE,1,1,225,883,1,"County 1",-121.115881032028,38.8292284388253,"Zone A",FALSE
"AGENCY",1419632,2015-06-05,2015,"Cs incidens","female","CO2",FALSE,1,1,3,232114,1,"County 1",-121.079669345851,38.7339533895763,"Zone A",FALSE
"AGENCY",1436596,2015-06-27,2015,"Cx pipiens","male","GRVD",FALSE,1,7,1,212114,1,"County 1",-121.271809028065,38.8396457885907,"Zone C",FALSE
"AGENCY",1420869,2015-06-05,2015,"An freeborni","male","GRVD",FALSE,1,5,1,225114,1,"County 1",-121.313772207628,38.8060426402302,"Zone B",FALSE
"AGENCY",1432809,2015-06-21,2015,"Ae dorsalis","female","CO2",FALSE,1,1,3,849,1,"County 1",-121.213479514513,38.8331011520574,"Zone C",FALSE
"AGENCY",1425368,2015-06-07,2015,"Cs inornata","female","CO2",FALSE,1,1,9,837,1,"County 1",-121.18729733335,38.8103564241421,"Zone A",FALSE
"AGENCY",1429726,2015-06-19,2015,"Cs incidens","female","GRVD",FALSE,1,1,48,221145,1,"County 1",-121.326895828949,38.7539189519549,"Zone B",FALSE
"AGENCY",1435569,2015-06-26,2015,"Cs incidens","male","GRVD",FALSE,1,1,2,679,1,"County 1",-121.110138486881,38.7767471840653,"Zone A",FALSE
"AGENCY",1427154,2015-06-13,2015,"An freeborni","female","GRVD",FALSE,1,7,1,232114,1,"County 1",-121.208164862042,38.8295606269916,"Zone C",FALSE
"AGENCY",1432953,2015-06-22,2015,"Cx stigmatosoma","female","GRVD",FALSE,1,1,2,123120,1,"County 1",-121.149998501465,38.7216678009793,"Zone A",FALSE
"AGENCY",1420159,2015-06-05,2015,"Cx pipiens","female","GRVD",FALSE,1,1,21,232202,1,"County 1",-121.227509383376,38.7616260783307,"Zone B",FALSE
"AGENCY",1434454,2015-06-26,2015,"Cx pipiens","female","CO2",FALSE,1,1,79,142121,1,"County 1",-121.27122094873,38.7676802834907,"Zone B",FALSE
"AGENCY",1419361,2015-06-01,2015,"Ae dorsalis","female","CO2",FALSE,1,1,219,837,1,"County 1",-121.103780218434,38.7771710701958,"Zone A",FALSE
"AGENCY",1426751,2015-06-12,2015,"Ae dorsalis","female","CO2",FALSE,1,1,52,862,1,"County 1",-121.294744327076,38.7695303229256,"Zone B",FALSE
"AGENCY",1426557,2015-06-12,2015,"Cx tarsalis","female","NJLT",FALSE,1,7,87,241118,1,"County 1",-121.218981854779,38.8137121414394,"Zone C",FALSE
"AGENCY",1436614,2015-06-25,2015,"Cx pipiens","male","GRVD",FALSE,1,7,6,135114,1,"County 1",-121.245058224007,38.7250109395311,"Zone B",FALSE
"AGENCY",1437753,2015-06-29,2015,"Cx pipiens","female","CO2",FALSE,1,1,11,214118,1,"County 1",-121.053155919906,38.7290365785092,"Zone A",FALSE
"AGENCY",1432797,2015-06-21,2015,"Ae dorsalis","female","CO2",FALSE,1,1,726,865,1,"County 1",-121.319458418169,38.7780104031153,"Zone B",FALSE
"AGENCY",1429755,2015-06-19,2015,"Cx pipiens","female","CO2",FALSE,1,1,38,211139,1,"County 1",-121.089338907656,38.7810547892057,"Zone A",FALSE
"AGENCY",1434488,2015-06-26,2015,"An freeborni","female","CO2",FALSE,1,1,2,145115,1,"County 1",-121.305065697938,38.7222372994756,"Zone B",FALSE
"AGENCY",1437849,2015-06-29,2015,"Cx stigmatosoma","female","GRVD",FALSE,1,1,36,234114,1,"County 1",-121.127043770033,38.8300690466898,"Zone C",FALSE
"AGENCY",1428883,2015-06-14,2015,"Ae increpitus","female","CO2",FALSE,1,1,11,886,1,"County 1",-121.245551715638,38.7379282645097,"Zone B",FALSE
"AGENCY",1432781,2015-06-21,2015,"Cx pipiens","female","CO2",FALSE,1,1,22,835,1,"County 1",-121.234991999273,38.6898195515767,"Zone B",FALSE
"AGENCY",1437566,2015-06-29,2015,"Ae sierrensis","male","CO2",FALSE,1,1,1,244115,1,"County 1",-121.118046607158,38.8251932335407,"Zone A",FALSE
"AGENCY",1430678,2015-06-19,2015,"Cx erythrothorax","female","CO2",FALSE,1,1,23,830,1,"County 1",-121.252124446234,38.8419270043913,"Zone C",FALSE
"AGENCY",1436562,2015-06-25,2015,"Cx pipiens","male","NJLT",FALSE,1,7,1,155114,1,"County 1",-121.35098307706,38.7265314053058,"Zone B",FALSE
"AGENCY",1435518,2015-06-26,2015,"Cx erythrothorax","female","CO2",FALSE,1,1,15,858,1,"County 1",-121.126331374529,38.8175931577051,"Zone A",FALSE
"AGENCY",1437855,2015-06-29,2015,"Cx pipiens","male","CO2",FALSE,1,1,4,223125,1,"County 1",-121.231086956256,38.8452303829081,"Zone C",FALSE
"AGENCY",1427321,2015-06-14,2015,"Cx pipiens","female","CO2",FALSE,1,1,55,221176,1,"County 1",-121.316284591459,38.7387887217429,"Zone B",FALSE
"AGENCY",1430063,2015-06-19,2015,"Cs incidens","female","CO2",FALSE,1,1,1,221172,1,"County 1",-121.236468533044,38.8266412654089,"Zone C",FALSE
"AGENCY",1434427,2015-06-26,2015,"Cx pipiens","female","CO2",FALSE,1,1,85,203133,1,"County 1",-121.276596645217,38.7104710541128,"Zone B",FALSE
"AGENCY",1424460,2015-06-08,2015,"An freeborni","female","GRVD",FALSE,1,1,4,225115,1,"County 1",-121.184703358929,38.6983066279562,"Zone B",FALSE
"AGENCY",1424411,2015-06-05,2015,"Cs inornata","female","NJLT",FALSE,1,6,2,155114,1,"County 1",-121.175593022994,38.7007627597722,"Zone B",FALSE
"AGENCY",1439892,2015-07-02,2015,"An freeborni","female","GRVD",FALSE,1,7,2,145114,1,"County 1",-121.087736898061,38.7334962273011,"Zone A",FALSE
"AGENCY",1440311,2015-07-05,2015,"Cx tarsalis","female","GRVD",FALSE,1,8,3,201133,1,"County 1",-121.210245789863,38.8414333714064,"Zone C",FALSE
"AGENCY",1438986,2015-07-03,2015,"Cx pipiens","female","CO2",FALSE,1,1,15,232201,1,"County 1",-121.139581359336,38.8007040112211,"Zone A",FALSE
"AGENCY",1442544,2015-07-10,2015,"Cx pipiens","male","GRVD",FALSE,1,1,2,242126,1,"County 1",-121.181092227768,38.7709577131359,"Zone A",FALSE
"AGENCY",1443621,2015-07-10,2015,"Ae dorsalis","female","CO2",FALSE,1,1,1834,851,1,"County 1",-121.249829575557,38.8575888763897,"Zone C",FALSE
"AGENCY",1440445,2015-07-03,2015,"Cx pipiens","female","CO2",FALSE,1,1,26,882,1,"County 1",-121.158892971733,38.7989488280033,"Zone A",FALSE
"AGENCY",1443494,2015-07-09,2015,"Cs incidens","female","GRVD",FALSE,1,7,1,136114,1,"County 1",-121.202858168388,38.7604497303598,"Zone A",FALSE
"AGENCY",1439362,2015-07-03,2015,"Cx tarsalis","female","GRVD",FALSE,1,1,1,200122,1,"County 1",-121.178084173665,38.6786300747205,"Zone B",FALSE
"AGENCY",1447768,2015-07-17,2015,"Cs incidens","female","GRVD",FALSE,1,1,2,676,1,"County 1",-121.227642243441,38.7109074607859,"Zone B",FALSE
"AGENCY",1440922,2015-07-06,2015,"Cs incidens","female","CO2",FALSE,1,1,17,232207,1,"County 1",-121.214597164772,38.7663023981454,"Zone A",FALSE
"AGENCY",1439358,2015-07-03,2015,"Cx tarsalis","male","GRVD",FALSE,1,1,39,103119,1,"County 1",-121.247231309596,38.7209200855568,"Zone B",FALSE
